poi_id,osm_type,osm_id,name,name_clean,category,subcategory,zone,latitude,longitude,amenity,tourism,shop,cuisine,opening_hours,phone,website,source,source_url,extracted_at,raw_tags,is_direct_competitor,is_food_alternative,is_demand_point,is_supporting_facility
OSM-2999,way,613279788,SD Negeri Kasihan,sd negeri kasihan,school,amenity:school,Gamping,-7.8257837,110.3282471,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SD Negeri Kasihan""}",false,false,true,false
OSM-3000,way,613636422,SD Negeri Gamping,sd negeri gamping,school,amenity:school,Gamping,-7.797596,110.3263285,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""school"", ""name"": ""SD Negeri Gamping""}",false,false,true,false
OSM-3001,way,619116664,Pasar Balecatur,pasar balecatur,marketplace,amenity:marketplace,Gamping,-7.8067436,110.2960744,marketplace,,,,05:00-20:00,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""Jalan Wates KM 7.5"", ""amenity"": ""marketplace"", ""capacity:persons"": ""100-250"", ""marketplace:authority"": ""officially_managed"", ""marketplace:type"": ""mixed"", ""name"": ""Pasar Balecatur"", ""opening_hours"": ""05:00-20:00"", ""source"": ""survey""}",false,false,false,true
OSM-3002,way,620576272,SD Tegal Mulyo,sd tegal mulyo,school,amenity:school,Gamping,-7.7953435,110.3502929,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SD Tegal Mulyo""}",false,false,true,false
OSM-3003,way,667614134,Dixen Lounge and Cafe,dixen lounge and cafe,cafe,amenity:cafe,Gamping,-7.8044287,110.3249843,cafe,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:city"": ""Sleman"", ""addr:place"": ""Ambarketawang"", ""addr:postcode"": ""55294"", ""addr:province"": ""Daerah Istimewa Jogjakarta"", ""addr:street"": ""Jl.Ringroad Selatan"", ""amenity"": ""cafe"", ""building"": ""yes"", ""name"": ""Dixen Lounge and Cafe""}",false,true,false,false
OSM-3004,way,818705788,,,food_court,amenity:food_court,Gamping,-7.8073593,110.3215182,food_court,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""food_court"", ""building"": ""yes""}",false,true,false,false
OSM-3005,way,818719601,,,university,amenity:university,Gamping,-7.8157626,110.3230744,university,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""university""}",false,false,true,false
OSM-3006,way,818720725,University Muhammadiyah Yogyakarta,university muhammadiyah yogyakarta,university,amenity:university,Gamping,-7.8105289,110.3221037,university,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:city"": ""Bantul"", ""addr:district"": ""Tamantirto"", ""addr:housename"": ""University Muhammadiyah Yogyakarta"", ""addr:postcode"": ""55183"", ""addr:street"": ""Jalan Brawijaya"", ""addr:subdistrict"": ""Ngebel"", ""amenity"": ""university"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""name"": ""University Muhammadiyah Yogyakarta""}",false,false,true,false
OSM-3007,way,918536789,Yats - Colony,yats - colony,hotel,tourism:hotel,Gamping,-7.8078831,110.3476266,,hotel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Yats - Colony"", ""tourism"": ""hotel""}",false,false,false,true
OSM-3008,way,938148098,Sonosewu Guest House,sonosewu guest house,guest_house,tourism:guest_house,Gamping,-7.8087711,110.3450115,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Sonosewu Guest House"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-3009,way,943501570,Rajaklana Resto,rajaklana resto,restaurant,amenity:restaurant,Gamping,-7.8298838,110.2876831,restaurant,,,indonesian,,,https://www.rajaklana.com,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""restaurant"", ""contact:instagram"": ""rajaklanaresto"", ""contact:website"": ""https://www.rajaklana.com"", ""cuisine"": ""indonesian"", ""name"": ""Rajaklana Resto""}",false,true,false,false
OSM-3010,way,975072835,Hotel Nitipuran Permai,hotel nitipuran permai,hotel,tourism:hotel,Gamping,-7.8029289,110.3432987,,hotel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Hotel Nitipuran Permai"", ""tourism"": ""hotel""}",false,false,false,true
OSM-3011,way,1094489138,Angkringan Bimo,angkringan bimo,cafe,amenity:cafe,Gamping,-7.7799857,110.2926522,cafe,,,indonesian,24/7,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""cuisine"": ""indonesian"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""Angkringan Bimoes"", ""name"": ""Angkringan Bimo"", ""opening_hours"": ""24/7"", ""outdoor_seating"": ""yes""}",false,true,false,false
OSM-3012,way,1098705863,Soto Ayam Depok,soto ayam depok,restaurant,amenity:restaurant,Gamping,-7.8036696,110.3071182,restaurant,,,daerahregional;soto,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""daerahregional;soto"", ""name"": ""Soto Ayam Depok""}",false,true,false,false
OSM-3013,way,1112829567,,,cafe,amenity:cafe,Gamping,-7.7739855,110.2848865,cafe,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""cafe"", ""building"": ""yes""}",false,true,false,false
OSM-3014,way,1124980367,Bakmi Jawa Kembang Kluwih,bakmi jawa kembang kluwih,restaurant,amenity:restaurant,Gamping,-7.8026014,110.333266,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Bakmi Jawa Kembang Kluwih""}",false,true,false,false
OSM-3015,way,1167898072,Cafe 1912,cafe 1912,cafe,amenity:cafe,Gamping,-7.810518,110.3232564,cafe,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""cafe"", ""building"": ""yes"", ""name"": ""Cafe 1912""}",false,true,false,false
OSM-3016,way,1340969197,Pusat Kuliner Belut Godean,pusat kuliner belut godean,marketplace,amenity:marketplace,Gamping,-7.7676672,110.2933858,marketplace,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""marketplace"", ""building"": ""yes"", ""name"": ""Pusat Kuliner Belut Godean""}",false,false,false,true
OSM-3017,way,1420324961,RM. Padang Murah Meriah,rm. padang murah meriah,restaurant,amenity:restaurant,Gamping,-7.8018293,110.316444,restaurant,,,,24/7,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""check_date"": ""2025-07-11"", ""internet_access"": ""no"", ""internet_access:fee"": ""no"", ""name"": ""RM. Padang Murah Meriah"", ""opening_hours"": ""24/7""}",false,true,false,false
OSM-3018,way,1461360565,SMA Negeri 1 Sedayu,sma negeri 1 sedayu,school,amenity:school,Gamping,-7.804312,110.272402,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SMA Negeri 1 Sedayu"", ""operator:type"": ""public""}",false,false,true,false
OSM-3019,node,3278350034,Olive Fried Chicken,olive fried chicken,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6970356,110.4174097,restaurant,,,chicken,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:street"": ""Jalan Kaliurang"", ""amenity"": ""restaurant"", ""cuisine"": ""chicken"", ""name"": ""Olive Fried Chicken""}",false,true,false,false
OSM-3020,node,3451555894,The Waroeng of Raminten,the waroeng of raminten,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6759869,110.4171251,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""The Waroeng of Raminten""}",false,true,false,false
OSM-3021,node,4146201733,Mina Swalayan,mina swalayan,retail,shop:supermarket,Ngaglik Selatan,-7.70435,110.4265242,,,supermarket,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Mina Swalayan"", ""shop"": ""supermarket""}",false,false,false,true
OSM-3022,node,4146201738,SMA Negeri 2 Ngaglik,sma negeri 2 ngaglik,school,amenity:school,Ngaglik Selatan,-7.7049824,110.4349058,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""school"", ""name"": ""SMA Negeri 2 Ngaglik""}",false,false,true,false
OSM-3023,node,4242258089,Tk Dani,tk dani,retail,shop:convenience,Ngaglik Selatan,-7.7118641,110.4315395,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Tk Dani"", ""shop"": ""convenience""}",false,false,false,true
OSM-3024,node,4591182616,Speed And Co. // 10.US,speed and co. // 10.us,retail,shop:supermarket,Ngaglik Selatan,-7.6961534,110.4174687,,,supermarket,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:street"": ""Jalan Kaliurang"", ""name"": ""Speed And Co. // 10.US"", ""shop"": ""supermarket""}",false,false,false,true
OSM-3025,node,4844444821,Lesehan Aldan,lesehan aldan,restaurant,amenity:restaurant,Ngaglik Selatan,-7.7011573,110.4150497,restaurant,,,asian;indonesian,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:street"": ""Jalan Kaliurang"", ""amenity"": ""restaurant"", ""cuisine"": ""asian;indonesian"", ""name"": ""Lesehan Aldan""}",false,true,false,false
OSM-3026,node,6278524783,warung SS,warung ss,restaurant,amenity:restaurant,Ngaglik Selatan,-7.70677,110.4116364,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""alt_name"": ""waroeng spesial sambal"", ""amenity"": ""restaurant"", ""name"": ""warung SS""}",false,true,false,false
OSM-3027,node,9189185619,Kost Putra Adhiwangsa,kost putra adhiwangsa,hostel,tourism:hostel,Ngaglik Selatan,-7.6895041,110.4103239,,hostel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Kost Putra Adhiwangsa"", ""tourism"": ""hostel""}",false,false,false,true
OSM-3028,node,9483593103,SD Negeri Seloharjo,sd negeri seloharjo,school,amenity:school,Ngaglik Selatan,-7.7046482,110.4348478,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:postcode"": ""55581"", ""addr:street"": ""Jalan Besi Jangkang"", ""amenity"": ""school"", ""grades"": ""1-6"", ""name"": ""SD Negeri Seloharjo""}",false,false,true,false
OSM-3029,node,9894620690,Warung Jadah Tempe Mbah Carik,warung jadah tempe mbah carik,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6806947,110.4188795,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Warung Jadah Tempe Mbah Carik""}",false,true,false,false
OSM-3030,node,9952254174,Liwet Asem Stroberi,liwet asem stroberi,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6813078,110.4182616,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Liwet Asem Stroberi""}",false,true,false,false
OSM-3031,node,10033029128,Mr. Blangkon Garden Resto,mr. blangkon garden resto,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6802853,110.4180985,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Mr. Blangkon Garden Resto"", ""outdoor_seating"": ""yes"", ""toilets"": ""yes""}",false,true,false,false
OSM-3032,node,10033064161,Popi Hotel & Homestay,popi hotel & homestay,hotel,tourism:hotel,Ngaglik Selatan,-7.6814154,110.4192355,,hotel,,,24/7,+62 274-895-484,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""contact:whatsapp"": ""+62 812-2721-3475"", ""description"": ""- TV - AC - Heater - Breakfast - Parkir Luas -"", ""email"": ""hotelpopi18@gmail.com"", ""name"": ""Popi Hotel & Homestay"", ""opening_hours"": ""24/7"", ""phone"": ""+62 274-895-484"", ""tourism"": ""hotel""}",false,false,false,true
OSM-3033,node,10048454845,Toko Prima,toko prima,retail,shop:supermarket,Ngaglik Selatan,-7.7047419,110.4325996,,,supermarket,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Toko Prima"", ""shop"": ""supermarket""}",false,false,false,true
OSM-3034,node,10048454846,Mie Ayam Pak Tni,mie ayam pak tni,restaurant,amenity:restaurant,Ngaglik Selatan,-7.7047549,110.4325239,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Mie Ayam Pak Tni""}",false,true,false,false
OSM-3035,node,11092548900,Toko SA,toko sa,retail,shop:convenience,Ngaglik Selatan,-7.6952672,110.4329265,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Toko SA"", ""shop"": ""convenience""}",false,false,false,true
OSM-3036,node,11262662737,Masjid As Sunnah,masjid as sunnah,guest_house,tourism:guest_house,Ngaglik Selatan,-7.7137055,110.4167281,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:street"": ""Jalan Balong Sukoharjo"", ""name"": ""Masjid As Sunnah"", ""name:en"": ""Mosque As Sunnah"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-3037,node,11527843710,Burjo Borneo,burjo borneo,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6916913,110.4092275,restaurant,,,indonesian;noodle,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""branch"": ""UII"", ""changing_table"": ""no"", ""cuisine"": ""indonesian;noodle"", ""highchair"": ""no"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""Burjo Borneo UII"", ""kids_area"": ""no"", ""name"": ""Burjo Borneo"", ""smoking"": ""yes"", ""takeaway"": ""yes"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""toilets:wheelchair"": ""limited"", ""wheelchair"": ""limited""}",false,true,false,false
OSM-3038,node,11527936002,Renea Coffee & Eatery,renea coffee & eatery,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6900554,110.4156479,restaurant,,,,Mo-Su 09:00-01:00,+62 831-3190-8222,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:street"": ""Gang Godel"", ""amenity"": ""restaurant"", ""contact:instagram"": ""reneacoffee"", ""contact:whatsapp"": ""+62 878-0876-0693"", ""name"": ""Renea Coffee & Eatery"", ""opening_hours"": ""Mo-Su 09:00-01:00"", ""phone"": ""+62 831-3190-8222"", ""short_name"": ""Renea""}",false,true,false,false
OSM-3039,node,11546563533,Kantin BBPPMPV Seni Budaya,kantin bbppmpv seni budaya,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6993016,110.4273371,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Kantin BBPPMPV Seni Budaya""}",false,true,false,false
OSM-3040,node,11549921761,Asrama A BBPPMPV Seni dan Budaya,asrama a bbppmpv seni dan budaya,guest_house,tourism:guest_house,Ngaglik Selatan,-7.6983502,110.427214,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Asrama A BBPPMPV Seni dan Budaya"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-3041,node,11549944472,Asrama C BBPPMPV Seni dan Budaya,asrama c bbppmpv seni dan budaya,guest_house,tourism:guest_house,Ngaglik Selatan,-7.6984896,110.4269765,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Asrama C BBPPMPV Seni dan Budaya"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-3042,node,11565843174,Asrama B BBPPMPV Seni dan Budaya,asrama b bbppmpv seni dan budaya,guest_house,tourism:guest_house,Ngaglik Selatan,-7.6982693,110.4268776,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Asrama B BBPPMPV Seni dan Budaya"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-3043,node,11807118822,Bakmi & Bajigur Kadin,bakmi & bajigur kadin,restaurant,amenity:restaurant,Ngaglik Selatan,-7.6768974,110.4175525,restaurant,,,noodle,,+62 859-7488-2800,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:street"": ""Jalan Kaliurang"", ""amenity"": ""restaurant"", ""changing_table"": ""no"", ""contact:instagram"": ""bakmikadin1947"", ""cuisine"": ""noodle"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""Bakmi Kadin Extended"", ""kids_area"": ""no"", ""name"": ""Bakmi & Bajigur Kadin"", ""phone"": ""+62 859-7488-2800"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""wheelchair"": ""no""}",false,true,false,false
OSM-3044,node,11926125171,Pawon Mbah Gito,pawon mbah gito,restaurant,amenity:restaurant,Ngaglik Selatan,-7.7089077,110.4151541,restaurant,,,indonesian;javanese,07:00-21:00,,https://linktr.ee/pawonmbahgito,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""addr:city"": ""Yogyakarta"", ""addr:district"": ""Sleman"", ""addr:postcode"": ""55581"", ""addr:province"": ""Daerah Istimewa Yogyakarta"", ""addr:street"": ""Jalan Pasir Luhur"", ""addr:subdistrict"": ""Sukoharjo"", ""amenity"": ""restaurant"", ""cuisine"": ""indonesian;javanese"", ""name"": ""Pawon Mbah Gito"", ""opening_hours"": ""07:00-21:00"", ""website"": ""https://linktr.ee/pawonmbahgito""}",false,true,false,false
